Column1,Avg attention,Avg Performance,Column4,Column5,,,
3075,1,1,TRUE,100,,,
3076,1,1,TRUE,100,,,
3077,1,1,TRUE,100,,,
3078,1,1,TRUE,100,,,
3079,1,1,TRUE,100,,,
3080,1,1,TRUE,100,,,
3081,1,1,TRUE,100,,,
3082,1,1,TRUE,100,,,
3083,1,1,TRUE,100,,,
3084,1,1,TRUE,100,,,
3085,1,1,TRUE,100,,,
3086,1,1,TRUE,100,,,
3087,1,1,TRUE,100,,,
3088,1,1,TRUE,100,,,
3089,1,1,TRUE,100,,,
3090,1,1,FALSE,100,,,
3091,0.98,1,FALSE,100,,,
3092,0.96,1,FALSE,100,,,
3093,0.94,1,FALSE,100,,,
3094,0.92,1,FALSE,100,,,
3095,0.9,1,FALSE,100,,,
3096,0.88,1,FALSE,100,,,
3097,0.86,1,FALSE,100,,,
3098,0.84,1,FALSE,100,,,
3099,0.82,1,FALSE,100,,,
3100,0.8,1,FALSE,100,,,
3101,0.78,1,FALSE,100,,,
3102,0.76,1,FALSE,100,,,
3103,0.74,1,FALSE,100,,,
3104,0.72,1,FALSE,100,,,
3105,0.7,1,FALSE,0,,,
3106,0.68,1,FALSE,0,,,
3107,0.66,1,FALSE,0,,,
3108,0.64,1,FALSE,0,,,
3109,0.62,1,FALSE,0,,,
3110,0.6,1,FALSE,0,,,
3111,0.58,1,FALSE,0,,,
3112,0.56,1,FALSE,0,,,
3113,0.54,1,FALSE,0,,,
3114,0.52,1,FALSE,0,,,
3115,0.5,1,FALSE,0,,,
3116,0.48,1,FALSE,0,,,
3117,0.46,1,FALSE,0,,,
3118,0.44,1,FALSE,0,,,
3119,0.42,1,FALSE,0,,,
3120,0.4,1,TRUE,0,,,
3121,0.45,1,TRUE,0,,,
3122,0.5,1,TRUE,0,,,
3123,0.55,1,TRUE,0,,,
3124,0.6,1,TRUE,0,,,
3125,0.65,1,TRUE,0,,,
3126,0.7,1,TRUE,0,,,
3127,0.75,1,TRUE,100,,,
3128,0.8,1,TRUE,100,,,
3129,0.85,1,TRUE,100,,,
3130,0.9,1,TRUE,100,,,
3131,0.95,1,TRUE,100,,,
3132,1,1,TRUE,100,,,
3133,1,1,TRUE,100,,,
3134,1,1,TRUE,100,,,
3135,1,1,TRUE,100,,,
3136,1,1,TRUE,100,,,
3137,1,1,TRUE,100,,,
3138,1,1,TRUE,100,,,
3139,1,1,TRUE,100,,,
3140,1,1,TRUE,100,,,
3141,1,1,TRUE,100,,,
3142,1,1,TRUE,100,,,
3143,1,1,TRUE,100,,,
3144,1,1,TRUE,100,,,
3145,1,1,TRUE,100,,,
3146,1,1,TRUE,100,,,
3147,1,1,TRUE,100,,,
3148,1,1,TRUE,100,,,
3149,1,1,TRUE,100,,,
3150,1,1,FALSE,100,,,
3151,0.98,1,FALSE,100,,,
3152,0.96,1,FALSE,100,,,
3153,0.94,1,FALSE,100,,,
3154,0.92,1,FALSE,100,,,
3155,0.9,1,FALSE,100,,,
3156,0.88,1,FALSE,100,,,
3157,0.86,1,FALSE,100,,,
3158,0.84,1,FALSE,100,,,
3159,0.82,1,FALSE,100,,,
3160,0.8,1,FALSE,100,,,
3161,0.78,1,FALSE,100,,,
3162,0.76,1,FALSE,100,,,
3163,0.74,1,FALSE,100,,,
3164,0.72,1,FALSE,100,,,
3165,0.7,1,FALSE,0,,,
3166,0.68,1,FALSE,0,,,
3167,0.66,1,FALSE,0,,,
3168,0.64,1,FALSE,0,,,
3169,0.62,1,FALSE,0,,,
3170,0.6,1,FALSE,0,,,
3171,0.58,1,FALSE,0,,,
3172,0.56,1,FALSE,0,,,
3173,0.54,1,FALSE,0,,,
3174,0.52,1,FALSE,0,,,
3175,0.5,1,FALSE,0,,,
3176,0.48,1,FALSE,0,,,
3177,0.46,1,FALSE,0,,,
3178,0.44,1,FALSE,0,,,
3179,0.42,1,FALSE,0,,,
3180,0.4,1,TRUE,0,,,
3181,0.45,1,TRUE,0,,,
3182,0.5,1,TRUE,0,,,
3183,0.55,1,TRUE,0,,,
3184,0.6,1,TRUE,0,,,
3185,0.65,1,TRUE,0,,,
3186,0.7,1,TRUE,0,,,
3187,0.75,1,TRUE,100,,,
3188,0.8,1,TRUE,100,,,
3189,0.85,1,TRUE,100,,,
3190,0.9,1,TRUE,100,,,
3191,0.95,1,TRUE,100,,,
3192,1,1,TRUE,100,,,
3193,1,1,TRUE,100,,,
3194,1,1,TRUE,100,,,
3195,1,1,TRUE,100,,,
3196,1,1,TRUE,100,,,
3197,1,1,TRUE,100,,,
3198,1,1,TRUE,100,,,
3199,1,1,TRUE,100,,,
3200,1,1,TRUE,100,,,
3201,1,1,TRUE,100,,,
3202,1,1,TRUE,100,,,
3203,1,1,TRUE,100,,,
3204,1,1,TRUE,100,,,
3205,1,1,TRUE,100,,,
3206,1,1,TRUE,100,,,
3207,1,1,TRUE,100,,,
3208,1,1,TRUE,100,,,
3209,1,1,TRUE,100,,,
3210,1,1,FALSE,100,,,
3211,0.98,1,FALSE,100,,,
3212,0.96,1,FALSE,100,,,
3213,0.94,1,FALSE,100,,,
3214,0.92,1,FALSE,100,,,
3215,0.9,1,FALSE,100,,,
3216,0.88,1,FALSE,100,,,
3217,0.86,1,FALSE,100,,,
3218,0.84,1,FALSE,100,,,
3219,0.82,1,FALSE,100,,,
3220,0.8,1,FALSE,100,,,
3221,0.78,1,FALSE,100,,,
3222,0.76,1,FALSE,100,,,
3223,0.74,1,FALSE,100,,,
3224,0.72,1,FALSE,100,,,
3225,0.7,1,FALSE,0,,,
3226,0.68,1,FALSE,0,,,
3227,0.66,1,FALSE,0,,,
3228,0.64,1,FALSE,0,,,
3229,0.62,1,FALSE,0,,,
3230,0.6,1,FALSE,0,,,
3231,0.58,1,FALSE,0,,,
3232,0.56,1,FALSE,0,,,
3233,0.54,1,FALSE,0,,,
3234,0.52,1,FALSE,0,,,
3235,0.5,1,FALSE,0,,,
3236,0.48,1,FALSE,0,,,
3237,0.46,1,FALSE,0,,,
3238,0.44,1,FALSE,0,,,
3239,0.42,1,FALSE,0,,,
3240,0.4,1,TRUE,0,,,
3241,0.45,1,TRUE,0,,,
3242,0.5,1,TRUE,0,,,
3243,0.55,1,TRUE,0,,,
3244,0.6,1,TRUE,0,,,
3245,0.65,1,TRUE,0,,,
3246,0.7,1,TRUE,0,,,
3247,0.75,1,TRUE,100,,,
3248,0.8,1,TRUE,100,,,
3249,0.85,1,TRUE,100,,,
3250,0.9,1,TRUE,100,,,
3251,0.95,1,TRUE,100,,,
3252,1,1,TRUE,100,,,
3253,1,1,TRUE,100,,,
3254,1,1,TRUE,100,,,
3255,1,1,TRUE,100,,,
3256,1,1,TRUE,100,,,
3257,1,1,TRUE,100,,,
3258,1,1,TRUE,100,,,
3259,1,1,TRUE,100,,,
3260,1,1,TRUE,100,,,
3261,1,1,TRUE,100,,,
3262,1,1,TRUE,100,,,
3263,1,1,TRUE,100,,,
3264,1,1,TRUE,100,,,
3265,1,1,TRUE,100,,,
3266,1,1,TRUE,100,,,
3267,1,1,TRUE,100,,,
3268,1,1,TRUE,100,,,
3269,1,1,TRUE,100,,,
3270,1,1,FALSE,100,,,
3271,0.98,1,FALSE,100,,,
3272,0.96,1,FALSE,100,,,
3273,0.94,1,FALSE,100,,,
3274,0.92,1,FALSE,100,,,
3275,0.9,1,FALSE,100,,,
3276,0.88,1,FALSE,100,,,
3277,0.86,1,FALSE,100,,,
3278,0.84,1,FALSE,100,,,
3279,0.82,1,FALSE,100,,,
3280,0.8,1,FALSE,100,,,
3281,0.78,1,FALSE,100,,,
3282,0.76,1,FALSE,100,,,
3283,0.74,1,FALSE,100,,,
3284,0.72,1,FALSE,100,,,
3285,0.7,1,FALSE,0,,,
3286,0.68,1,FALSE,0,,,
3287,0.66,1,FALSE,0,,,
3288,0.64,1,FALSE,0,,,
3289,0.62,1,FALSE,0,,,
3290,0.6,1,FALSE,0,,,
3291,0.58,1,FALSE,0,,,
3292,0.56,1,FALSE,0,,,
3293,0.54,1,FALSE,0,,,
3294,0.52,1,FALSE,0,,,
3295,0.5,1,FALSE,0,,,
3296,0.48,1,FALSE,0,,,
3297,0.46,1,FALSE,0,,,
3298,0.44,1,FALSE,0,,,
3299,0.42,1,FALSE,0,,,
3300,0.4,1,TRUE,0,,,
3301,0.45,1,TRUE,0,,,
3302,0.5,1,TRUE,0,,,
3303,0.55,1,TRUE,0,,,
3304,0.6,1,TRUE,0,,,
3305,0.65,1,TRUE,0,,,
3306,0.7,1,TRUE,0,,,
3307,0.75,1,TRUE,100,,,
3308,0.8,1,TRUE,100,,,
3309,0.85,1,TRUE,100,,,
3310,0.9,1,TRUE,100,,,
3311,0.95,1,TRUE,100,,,
3312,1,1,TRUE,100,,,
3313,1,1,TRUE,100,,,
3314,1,1,TRUE,100,,,
3315,1,1,TRUE,100,,,
3316,1,1,TRUE,100,,,
3317,1,1,TRUE,100,,,
3318,1,1,TRUE,100,,,
3319,1,1,TRUE,100,,,
3320,1,1,TRUE,100,,,
3321,1,1,TRUE,100,,,
3322,1,1,TRUE,100,,,
3323,1,1,TRUE,100,,,
3324,1,1,TRUE,100,,,
3325,1,1,TRUE,100,,,
3326,1,1,TRUE,100,,,
3327,1,1,TRUE,100,,,
3328,1,1,TRUE,100,,,
3329,1,1,TRUE,100,,,
3330,1,1,FALSE,100,,,
3331,0.98,1,FALSE,100,,,
3332,0.96,1,FALSE,100,,,
3333,0.94,1,FALSE,100,,,
3334,0.92,1,FALSE,100,,,
3335,0.9,1,FALSE,100,,,
3336,0.88,1,FALSE,100,,,
3337,0.86,1,FALSE,100,,,
3338,0.84,1,FALSE,100,,,
3339,0.82,1,FALSE,100,,,
3340,0.8,1,FALSE,100,,,
3341,0.78,1,FALSE,100,,,
3342,0.76,1,FALSE,100,,,
3343,0.74,1,FALSE,100,,,
3344,0.72,1,FALSE,100,,,
3345,0.7,1,FALSE,0,,,
3346,0.68,1,FALSE,0,,,
3347,0.66,1,FALSE,0,,,
3348,0.64,1,FALSE,0,,,
3349,0.62,1,FALSE,0,,,
3350,0.6,1,FALSE,0,,,
3351,0.58,1,FALSE,0,,,
3352,0.56,1,FALSE,0,,,
3353,0.54,1,FALSE,0,,,
3354,0.52,1,FALSE,0,,,
3355,0.5,1,FALSE,0,,,
3356,0.48,1,FALSE,0,,,
3357,0.46,1,FALSE,0,,,
3358,0.44,1,FALSE,0,,,
3359,0.42,1,FALSE,0,,,
3360,0.4,1,TRUE,0,,,
3361,0.45,1,TRUE,0,,,
3362,0.5,1,TRUE,0,,,
3363,0.55,1,TRUE,0,,,
3364,0.6,1,TRUE,0,,,
3365,0.65,1,TRUE,0,,,
3366,0.7,1,TRUE,0,,,
3367,0.75,1,TRUE,100,,,
3368,0.8,1,TRUE,100,,,
3369,0.85,1,TRUE,100,,,
3370,0.9,1,TRUE,100,,,
3371,0.95,1,TRUE,100,,,
3372,1,1,TRUE,100,,,
3373,1,1,TRUE,100,,,
3374,1,1,TRUE,100,,,
3375,1,1,TRUE,100,,,
3376,1,1,TRUE,100,,,
3377,1,1,TRUE,100,,,
3378,1,1,TRUE,100,,,
3379,1,1,TRUE,100,,,
3380,1,1,TRUE,100,,,
3381,1,1,TRUE,100,,,
3382,1,1,TRUE,100,,,
3383,1,1,TRUE,100,,,
3384,1,1,TRUE,100,,,
3385,1,1,TRUE,100,,,
3386,1,1,TRUE,100,,,
3387,1,1,TRUE,100,,,
3388,1,1,TRUE,100,,,
3389,1,1,TRUE,100,,,
3390,1,1,FALSE,100,,,
3391,0.98,1,FALSE,100,,,
3392,0.96,1,FALSE,100,,,
3393,0.94,1,FALSE,100,,,
3394,0.92,1,FALSE,100,,,
3395,0.9,1,FALSE,100,,,
3396,0.88,1,FALSE,100,,,
3397,0.86,1,FALSE,100,,,
3398,0.84,1,FALSE,100,,,
3399,0.82,1,FALSE,100,,,
3400,0.8,1,FALSE,100,,,
3401,0.78,1,FALSE,100,,,
3402,0.76,1,FALSE,100,,,
3403,0.74,1,FALSE,100,,,
3404,0.72,1,FALSE,100,,,
3405,0.7,1,FALSE,0,,,
3406,0.68,1,FALSE,0,,,
3407,0.66,1,FALSE,0,,,
3408,0.64,1,FALSE,0,,,
3409,0.62,1,FALSE,0,,,
3410,0.6,1,FALSE,0,,,
3411,0.58,1,FALSE,0,,,
3412,0.56,1,FALSE,0,,,
3413,0.54,1,FALSE,0,,,
3414,0.52,1,FALSE,0,,,
3415,0.5,1,FALSE,0,,,
3416,0.48,1,FALSE,0,,,
3417,0.46,1,FALSE,0,,,
3418,0.44,1,FALSE,0,,,
3419,0.42,1,FALSE,0,,,
3420,0.4,1,TRUE,0,,,
3421,0.45,1,TRUE,0,,,
3422,0.5,1,TRUE,0,,,
3423,0.55,1,TRUE,0,,,
3424,0.6,1,TRUE,0,,,
3425,0.65,1,TRUE,0,,,
3426,0.7,1,TRUE,0,,,
3427,0.75,1,TRUE,100,,,
3428,0.8,1,TRUE,100,,,
3429,0.85,1,TRUE,100,,,
3430,0.9,1,TRUE,100,,,
3431,0.95,1,TRUE,100,,,
3432,1,1,TRUE,100,,,
3433,1,1,TRUE,100,,,
3434,1,1,TRUE,100,,,
3435,1,1,TRUE,100,,,
3436,1,1,TRUE,100,,,
3437,1,1,TRUE,100,,,
3438,1,1,TRUE,100,,,
3439,1,1,TRUE,100,,,
3440,1,1,TRUE,100,,,
3441,1,1,TRUE,100,,,
3442,1,1,TRUE,100,,,
3443,1,1,TRUE,100,,,
3444,1,1,TRUE,100,,,
3445,1,1,TRUE,100,,,
3446,1,1,TRUE,100,,,
3447,1,1,TRUE,100,,,
3448,1,1,TRUE,100,,,
3449,1,1,TRUE,100,,,
3450,1,1,FALSE,100,,,
3451,0.98,1,FALSE,100,,,
3452,0.96,1,FALSE,100,,,
3453,0.94,1,FALSE,100,,,
3454,0.92,1,FALSE,100,,,
3455,0.9,1,FALSE,100,,,
3456,0.88,1,FALSE,100,,,
3457,0.86,1,FALSE,100,,,
3458,0.84,1,FALSE,100,,,
3459,0.82,1,FALSE,100,,,
3460,0.8,1,FALSE,100,,,
3461,0.78,1,FALSE,100,,,
3462,0.76,1,FALSE,100,,,
3463,0.74,1,FALSE,100,,,
3464,0.72,1,FALSE,100,,,
3465,0.7,1,FALSE,0,,,
3466,0.68,1,FALSE,0,,,
3467,0.66,1,FALSE,0,,,
3468,0.64,1,FALSE,0,,,
3469,0.62,1,FALSE,0,,,
3470,0.6,1,FALSE,0,,,
3471,0.58,1,FALSE,0,,,
3472,0.56,1,FALSE,0,,,
3473,0.54,1,FALSE,0,,,
3474,0.52,1,FALSE,0,,,
3475,0.5,1,FALSE,0,,,
3476,0.48,1,FALSE,0,,,
3477,0.46,1,FALSE,0,,,
3478,0.44,1,FALSE,0,,,
3479,0.42,1,FALSE,0,,,
3480,0.4,1,TRUE,0,,,
3481,0.45,1,TRUE,0,,,
3482,0.5,1,TRUE,0,,,
3483,0.55,1,TRUE,0,,,
3484,0.6,1,TRUE,0,,,
3485,0.65,1,TRUE,0,,,
3486,0.7,1,TRUE,0,,,
3487,0.75,1,TRUE,100,,,
3488,0.8,1,TRUE,100,,,
3489,0.85,1,TRUE,100,,,
3490,0.9,1,TRUE,100,,,
3491,0.95,1,TRUE,100,,,
3492,1,1,TRUE,100,,,
3493,1,1,TRUE,100,,,
3494,1,1,TRUE,100,,,
3495,1,1,TRUE,100,,,
3496,1,1,TRUE,100,,,
3497,1,1,TRUE,100,,,
3498,1,1,TRUE,100,,,
3499,1,1,TRUE,100,,,
3500,1,1,TRUE,100,,,
3501,1,1,TRUE,100,,,
3502,1,1,TRUE,100,,,
3503,1,1,TRUE,100,,,
3504,1,1,TRUE,100,,,
3505,1,1,TRUE,100,,,
3506,1,1,TRUE,100,,,
3507,1,1,TRUE,100,,,
3508,1,1,TRUE,100,,,
3509,1,1,TRUE,100,,,
3510,1,1,FALSE,100,,,
3511,0.98,1,FALSE,100,,,
3512,0.96,1,FALSE,100,,,
3513,0.94,1,FALSE,100,,,
3514,0.92,1,FALSE,100,,,
3515,0.9,1,FALSE,100,,,
3516,0.88,1,FALSE,100,,,
3517,0.86,1,FALSE,100,,,
3518,0.84,1,FALSE,100,,,
3519,0.82,1,FALSE,100,,,
3520,0.8,1,FALSE,100,,,
3521,0.78,1,FALSE,100,,,
3522,0.76,1,FALSE,100,,,
3523,0.74,1,FALSE,100,,,
3524,0.72,1,FALSE,100,,,
3525,0.7,1,FALSE,0,,,
3526,0.68,1,FALSE,0,,,
3527,0.66,1,FALSE,0,,,
3528,0.64,1,FALSE,0,,,
3529,0.62,1,FALSE,0,,,
3530,0.6,1,FALSE,0,,,
3531,0.58,1,FALSE,0,,,
3532,0.56,1,FALSE,0,,,
3533,0.54,1,FALSE,0,,,
3534,0.52,1,FALSE,0,,,
3535,0.5,1,FALSE,0,,,
3536,0.48,1,FALSE,0,,,
3537,0.46,1,FALSE,0,,,
3538,0.44,1,FALSE,0,,,
3539,0.42,1,FALSE,0,,,
3540,0.4,1,TRUE,0,,,
3541,0.45,1,TRUE,0,,,
3542,0.5,1,TRUE,0,,,
3543,0.55,1,TRUE,0,,,
3544,0.6,1,TRUE,0,,,
3545,0.65,1,TRUE,0,,,
3546,0.7,1,TRUE,0,,,
3547,0.75,1,TRUE,100,,,
3548,0.8,1,TRUE,100,,,
3549,0.85,1,TRUE,100,,,
3550,0.9,1,TRUE,100,,,
3551,0.95,1,TRUE,100,,,
3552,1,1,TRUE,100,,,
3553,1,1,TRUE,100,,,
3554,1,1,TRUE,100,,,
3555,1,1,TRUE,100,,,
3556,1,1,TRUE,100,,,
3557,1,1,TRUE,100,,,
3558,1,1,TRUE,100,,,
3559,1,1,TRUE,100,,,
3560,1,1,TRUE,100,,,
3561,1,1,TRUE,100,,,
3562,1,1,TRUE,100,,,
3563,1,1,TRUE,100,,,
3564,1,1,TRUE,100,,,
3565,1,1,TRUE,100,,,
3566,1,1,TRUE,100,,,
3567,1,1,TRUE,100,,,
3568,1,1,TRUE,100,,,
3569,1,1,TRUE,100,,,
3570,1,1,FALSE,100,,,
3571,0.98,1,FALSE,100,,,
3572,0.96,1,FALSE,100,,,
3573,0.94,1,FALSE,100,,,
3574,0.92,1,FALSE,100,,,
3575,0.9,1,FALSE,100,,,
3576,0.88,1,FALSE,100,,,
3577,0.86,1,FALSE,100,,,
3578,0.84,1,FALSE,100,,,
3579,0.82,1,FALSE,100,,,
3580,0.8,1,FALSE,100,,,
3581,0.78,1,FALSE,100,,,
3582,0.76,1,FALSE,100,,,
3583,0.74,1,FALSE,100,,,
3584,0.72,1,FALSE,100,,,
3585,0.7,1,FALSE,0,,,
3586,0.68,1,FALSE,0,,,
3587,0.66,1,FALSE,0,,,
3588,0.64,1,FALSE,0,,,
3589,0.62,1,FALSE,0,,,
3590,0.6,1,FALSE,0,,,
3591,0.58,1,FALSE,0,,,
3592,0.56,1,FALSE,0,,,
3593,0.54,1,FALSE,0,,,
3594,0.52,1,FALSE,0,,,
3595,0.5,1,FALSE,0,,,
3596,0.48,1,FALSE,0,,,
3597,0.46,1,FALSE,0,,,
3598,0.44,1,FALSE,0,,,
3599,0.42,1,FALSE,0,,,
3600,0.4,1,TRUE,0,,,
3601,0.45,1,TRUE,0,,,
3602,0.5,1,TRUE,0,,,
3603,0.55,1,TRUE,0,,,
3604,0.6,1,TRUE,0,,,
3605,0.65,1,TRUE,0,,,
3606,0.7,1,TRUE,0,,,
3607,0.75,1,TRUE,100,,,
3608,0.8,1,TRUE,100,,,
3609,0.85,1,TRUE,100,,,
3610,0.9,1,TRUE,100,,,
3611,0.95,1,TRUE,100,,,
3612,1,1,TRUE,100,,,
3613,1,1,TRUE,100,,,
3614,1,1,TRUE,100,,,
3615,1,1,TRUE,100,,,
3616,1,1,TRUE,100,,,
3617,1,1,TRUE,100,,,
3618,1,1,TRUE,100,,,
3619,1,1,TRUE,100,,,
3620,1,1,TRUE,100,,,
3621,1,1,TRUE,100,,,
3622,1,1,TRUE,100,,,
3623,1,1,TRUE,100,,,
3624,1,1,TRUE,100,,,
3625,1,1,TRUE,100,,,
3626,1,1,TRUE,100,,,
3627,1,1,TRUE,100,,,
3628,1,1,TRUE,100,,,
3629,1,1,TRUE,100,,,
3630,1,1,FALSE,100,,,
3631,0.98,1,FALSE,100,,,
3632,0.96,1,FALSE,100,,,
3633,0.94,1,FALSE,100,,,
3634,0.92,1,FALSE,100,,,
3635,0.9,1,FALSE,100,,,
3636,0.88,1,FALSE,100,,,
3637,0.86,1,FALSE,100,,,
3638,0.84,1,FALSE,100,,,
3639,0.82,1,FALSE,100,,,
3640,0.8,1,FALSE,100,,,
3641,0.78,1,FALSE,100,,,
3642,0.76,1,FALSE,100,,,
3643,0.74,1,FALSE,100,,,
3644,0.72,1,FALSE,100,,,
3645,0.7,1,FALSE,0,,,
3646,0.68,1,FALSE,0,,,
3647,0.66,1,FALSE,0,,,
3648,0.64,1,FALSE,0,,,
3649,0.62,1,FALSE,0,,,
3650,0.6,1,FALSE,0,,,
3651,0.58,1,FALSE,0,,,
3652,0.56,1,FALSE,0,,,
3653,0.54,1,FALSE,0,,,
3654,0.52,1,FALSE,0,,,
3655,0.5,1,FALSE,0,,,
3656,0.48,1,FALSE,0,,,
3657,0.46,1,FALSE,0,,,
3658,0.44,1,FALSE,0,,,
3659,0.42,1,FALSE,0,,,
3660,0.4,1,TRUE,0,,,
3661,0.45,1,TRUE,0,,,
3662,0.5,1,TRUE,0,,,
3663,0.55,1,TRUE,0,,,
3664,0.6,1,TRUE,0,,,
3665,0.65,1,TRUE,0,,,
3666,0.7,1,TRUE,0,,,
3667,0.75,1,TRUE,100,,,
3668,0.8,1,TRUE,100,,,
3669,0.85,1,TRUE,100,,,
3670,0.9,1,TRUE,100,,,
3671,0.95,1,TRUE,100,,,
3672,1,1,TRUE,100,,,
3673,1,1,TRUE,100,,,
3674,1,1,TRUE,100,,,
3675,1,1,TRUE,100,,,
3676,1,1,TRUE,100,,,
3677,1,1,TRUE,100,,,
3678,1,1,TRUE,100,,,
3679,1,1,TRUE,100,,,
3680,1,1,TRUE,100,,,
3681,1,1,TRUE,100,,,
3682,1,1,TRUE,100,,,
3683,1,1,TRUE,100,,,
3684,1,1,TRUE,100,,,
3685,1,1,TRUE,100,,,
3686,1,1,TRUE,100,,,
3687,1,1,TRUE,100,,,
3688,1,1,TRUE,100,,,
3689,1,1,TRUE,100,,,
3690,1,1,FALSE,100,,,
3691,0.98,1,FALSE,100,,,
3692,0.96,1,FALSE,100,,,
3693,0.94,1,FALSE,100,,,
3694,0.92,1,FALSE,100,,,
3695,0.9,1,FALSE,100,,,
3696,0.88,1,FALSE,100,,,
3697,0.86,1,FALSE,100,,,
3698,0.84,1,FALSE,100,,,
3699,0.82,1,FALSE,100,,,
3700,0.8,1,FALSE,100,,,
3701,0.78,1,FALSE,100,,,
3702,0.76,1,FALSE,100,,,
3703,0.74,1,FALSE,100,,,
3704,0.72,1,FALSE,100,,,
3705,0.7,1,FALSE,0,,,
3706,0.68,1,FALSE,0,,,
3707,0.66,1,FALSE,0,,,
3708,0.64,1,FALSE,0,,,
3709,0.62,1,FALSE,0,,,
3710,0.6,1,FALSE,0,,,
3711,0.58,1,FALSE,0,,,
3712,0.56,1,FALSE,0,,,
3713,0.54,1,FALSE,0,,,
3714,0.52,1,FALSE,0,,,
3715,0.5,1,FALSE,0,,,
3716,0.48,1,FALSE,0,,,
3717,0.46,1,FALSE,0,,,
3718,0.44,1,FALSE,0,,,
3719,0.42,1,FALSE,0,,,
3720,0.4,1,TRUE,0,,,
3721,0.45,1,TRUE,0,,,
3722,0.5,1,TRUE,0,,,
3723,0.55,1,TRUE,0,,,
3724,0.6,1,TRUE,0,,,
3725,0.65,1,TRUE,0,,,
3726,0.7,1,TRUE,0,,,
3727,0.75,1,TRUE,100,,,
3728,0.8,1,TRUE,100,,,
3729,0.85,1,TRUE,100,,,
3730,0.9,1,TRUE,100,,,
3731,0.95,1,TRUE,100,,,
3732,1,1,TRUE,100,,,
3733,1,1,TRUE,100,,,
3734,1,1,TRUE,100,,,
3735,1,1,TRUE,100,,,
3736,1,1,TRUE,100,,,
3737,1,1,TRUE,100,,,
3738,1,1,TRUE,100,,,
3739,1,1,TRUE,100,,,
3740,1,1,TRUE,100,,,
3741,1,1,TRUE,100,,,
3742,1,1,TRUE,100,,,
3743,1,1,TRUE,100,,,
3744,1,1,TRUE,100,,,
3745,1,1,TRUE,100,,,
3746,1,1,TRUE,100,,,
3747,1,1,TRUE,100,,,
3748,1,1,TRUE,100,,,
3749,1,1,TRUE,100,,,
3750,1,1,FALSE,100,,,
3751,0.98,1,FALSE,100,,,
3752,0.96,1,FALSE,100,,,
3753,0.94,1,FALSE,100,,,
3754,0.92,1,FALSE,100,,,
3755,0.9,1,FALSE,100,,,
3756,0.88,1,FALSE,100,,,
3757,0.86,1,FALSE,100,,,
3758,0.84,1,FALSE,100,,,
3759,0.82,1,FALSE,100,,,
3760,0.8,1,FALSE,100,,,
3761,0.78,1,FALSE,100,,,
3762,0.76,1,FALSE,100,,,
3763,0.74,1,FALSE,100,,,
3764,0.72,1,FALSE,100,,,
3765,0.7,1,FALSE,0,,,
3766,0.68,1,FALSE,0,,,
3767,0.66,1,FALSE,0,,,
3768,0.64,1,FALSE,0,,,
3769,0.62,1,FALSE,0,,,
3770,0.6,1,FALSE,0,,,
3771,0.58,1,FALSE,0,,,
3772,0.56,1,FALSE,0,,,
3773,0.54,1,FALSE,0,,,
3774,0.52,1,FALSE,0,,,
3775,0.5,1,FALSE,0,,,
3776,0.48,1,FALSE,0,,,
3777,0.46,1,FALSE,0,,,
3778,0.44,1,FALSE,0,,,
3779,0.42,1,FALSE,0,,,
3780,0.4,1,TRUE,0,,,
3781,0.45,1,TRUE,0,,,
3782,0.5,1,TRUE,0,,,
3783,0.55,1,TRUE,0,,,
3784,0.6,1,TRUE,0,,,
3785,0.65,1,TRUE,0,,,
3786,0.7,1,TRUE,0,,,
3787,0.75,1,TRUE,100,,,
3788,0.8,1,TRUE,100,,,
3789,0.85,1,TRUE,100,,,
3790,0.9,1,TRUE,100,,,
3791,0.95,1,TRUE,100,,,
3792,1,1,TRUE,100,,,
3793,1,1,TRUE,100,,,
3794,1,1,TRUE,100,,,
3795,1,1,TRUE,100,,,
3796,1,1,TRUE,100,,,
3797,1,1,TRUE,100,,,
3798,1,1,TRUE,100,,,
3799,1,1,TRUE,100,,,
3800,1,1,TRUE,100,,,
3801,1,1,TRUE,100,,,
3802,1,1,TRUE,100,,,
3803,1,1,TRUE,100,,,
3804,1,1,TRUE,100,,,
3805,1,1,TRUE,100,,,
3806,1,1,TRUE,100,,,
3807,1,1,TRUE,100,,,
3808,1,1,TRUE,100,,,
3809,1,1,TRUE,100,,,
3810,1,1,FALSE,100,,,
3811,0.98,1,FALSE,100,,,
3812,0.96,1,FALSE,100,,,
3813,0.94,1,FALSE,100,,,
3814,0.92,1,FALSE,100,,,
3815,0.9,1,FALSE,100,,,
3816,0.88,1,FALSE,100,,,
3817,0.86,1,FALSE,100,,,
3818,0.84,1,FALSE,100,,,
3819,0.82,1,FALSE,100,,,
3820,0.8,1,FALSE,100,,,
3821,0.78,1,FALSE,100,,,
3822,0.76,1,FALSE,100,,,
3823,0.74,1,FALSE,100,,,
3824,0.72,1,FALSE,100,,,
3825,0.7,1,FALSE,0,,,
3826,0.68,1,FALSE,0,,,
3827,0.66,1,FALSE,0,,,
3828,0.64,1,FALSE,0,,,
3829,0.62,1,FALSE,0,,,
3830,0.6,1,FALSE,0,,,
3831,0.58,1,FALSE,0,,,
3832,0.56,1,FALSE,0,,,
3833,0.54,1,FALSE,0,,,
3834,0.52,1,FALSE,0,,,
3835,0.5,1,FALSE,0,,,
